CUSTOMER_ID,CUSTOMER_NAME,EMAIL,PHONE_NUMBER,STREET,CITY,COUNTRY,POST_CODE,LOYALTY_CARD,ORDER_ID,ORDER_DATE,PRODUCT_ID,QUANTITY,COFFEE_TYPE,ROAST_TYPE,SIZE,UNIT_PRICE,PRICE_PER_100G,PROFIT
97741-98924-KT,Willabella Harvison,wharvisonjx@gizmodo.com,+1 (610) 316-8430,0 Sachs Way,Philadelphia,United States,19104,No,CQW-37388-302,7/3/2019,A-D-2.5,3,Ara,D,2.5,22.885,0.9154,2.05965
79857-78167-KO,Darice Heaford,dheafordjy@twitpic.com,+1 (325) 537-8835,43 Grasskamp Junction,San Angelo,United States,76905,No,SPA-79365-334,6/1/2021,L-D-1,3,Lib,D,1,12.95,1.295,1.6835
46963-10322-ZA,Granger Fantham,gfanthamjz@hexun.com,+1 (323) 878-8818,46555 Graceland Court,Los Angeles,United States,90035,Yes,VPX-08817-517,11/15/2020,L-L-1,5,Lib,L,1,15.85,1.585,2.0605
93812-74772-MV,Reynolds Crookshanks,rcrookshanksk0@unc.edu,+1 (517) 654-6004,52495 Pawling Place,Lansing,United States,48912,Yes,PBP-87115-410,1/19/2021,E-D-0.5,5,Exc,D,0.5,7.29,1.458,0.8019
48203-23480-UB,Niels Leake,nleakek1@cmu.edu,+1 (786) 470-1233,1138 Vermont Alley,Clearwater,United States,34615,Yes,SFB-93752-440,10/10/2021,R-M-0.2,3,Rob,M,0.2,2.985,1.4925,0.1791
60357-65386-RD,Hetti Measures,,+1 (562) 343-9707,3287 Corry Plaza,Whittier,United States,90605,No,TBU-65158-068,2/28/2022,E-D-1,2,Exc,D,1,12.15,1.215,1.3365
35099-13971-JI,Gay Eilhersen,geilhersenk3@networksolutions.com,+1 (559) 791-5117,60707 Hallows Point,Fresno,United States,93773,No,TEH-08414-216,10/1/2021,E-M-2.5,2,Exc,M,2.5,31.625,1.265,3.47875
01304-59807-OB,Nico Hubert,,+1 (646) 228-3492,027 Village Avenue,New York City,United States,10155,Yes,MAY-77231-536,9/2/2020,A-M-0.2,2,Ara,M,0.2,3.375,1.6875,0.30375
50705-17295-NK,Cristina Aleixo,caleixok5@globo.com,+1 (719) 241-4639,9 Lindbergh Center,Colorado Springs,United States,80935,No,ATY-28980-884,7/31/2020,A-L-0.2,6,Ara,L,0.2,3.885,1.9425,0.34965
77657-61366-FY,Derrek Allpress,,+1 (562) 723-4457,66 Lakeland Trail,Long Beach,United States,90831,No,SWP-88281-918,1/10/2022,L-L-2.5,4,Lib,L,2.5,36.455,1.4582,4.73915
57192-13428-PL,Rikki Tomkowicz,rtomkowiczk7@bravesites.com,+353 (849) 645-1593,76 Larry Junction,Lusk,Ireland,K45,Yes,VCE-56531-986,3/9/2021,R-M-0.5,5,Rob,M,0.5,5.97,1.194,0.3582
24891-77957-LU,Rochette Huscroft,rhuscroftk8@jimdo.com,+1 (775) 223-5044,6111 Bobwhite Way,Reno,United States,89510,Yes,FVV-75700-005,11/20/2020,E-D-0.5,3,Exc,D,0.5,7.29,1.458,0.8019
64896-18468-BT,Selle Scurrer,sscurrerk9@flavors.me,+44 (520) 402-1303,99 Mariners Cove Trail,Upton,United Kingdom,DN21,No,CFZ-53492-600,3/14/2022,L-M-0.2,1,Lib,M,0.2,4.365,2.1825,0.56745
84761-40784-SV,Andie Rudram,arudramka@prnewswire.com,+1 (702) 333-7442,5600 Bultman Court,Las Vegas,United States,89155,No,LDK-71031-121,1/10/2019,L-L-2.5,1,Lib,L,2.5,36.455,1.4582,4.73915
20236-42322-CM,Leta Clarricoates,,+1 (302) 620-1205,12504 Westport Hill,Wilmington,United States,19805,Yes,EBA-82404-343,1/26/2021,L-D-0.2,4,Lib,D,0.2,3.885,1.9425,0.50505
49671-11547-WG,Jacquelyn Maha,jmahakc@cyberchimps.com,+1 (702) 238-8287,604 Hintze Place,Reno,United States,89550,No,USA-42811-560,4/26/2021,E-L-0.2,2,Exc,L,0.2,4.455,2.2275,0.49005
57976-33535-WK,Glory Clemon,gclemonkd@networksolutions.com,+1 (205) 681-2376,5 Pleasure Point,Tuscaloosa,United States,35487,Yes,SNL-83703-516,1/4/2022,L-M-2.5,3,Lib,M,2.5,33.465,1.3386,4.35045
55915-19477-MK,Alica Kift,,+1 (209) 133-9447,4214 Amoth Avenue,Garden Grove,United States,92645,No,SUZ-83036-175,8/20/2019,R-D-0.2,5,Rob,D,0.2,2.685,1.3425,0.1611
28121-11641-UA,Babb Pollins,bpollinskf@shinystat.com,,76 Ilene Way,Shawnee Mission,United States,66225,No,RGM-01187-513,7/15/2022,E-D-0.2,6,Exc,D,0.2,3.645,1.8225,0.40095
09540-70637-EV,Jarret Toye,jtoyekg@pinterest.com,+353 (587) 270-6561,89789 Sachtjen Hill,Ballivor,Ireland,D17,Yes,CZG-01299-952,2/12/2019,L-D-1,2,Lib,D,1,12.95,1.295,1.6835
17775-77072-PP,Carlie Linskill,clinskillkh@sphinn.com,+1 (513) 743-7556,05296 Debra Alley,Cincinnati,United States,45228,No,KLD-88731-484,9/8/2021,A-M-1,5,Ara,M,1,11.25,1.125,1.0125
90392-73338-BC,Natal Vigrass,nvigrasski@ezinearticles.com,+44 (336) 257-7415,1375 Parkside Junction,Whitwell,United Kingdom,DL10,No,BQK-38412-229,12/13/2019,R-L-0.2,3,Rob,L,0.2,3.585,1.7925,0.2151
10725-45724-CO,Kandace Cragell,kcragellkk@google.com,+353 (458) 634-2269,772 Buhler Point,Dungarvan,Ireland,T56,No,LIN-88046-551,3/23/2022,R-L-0.5,4,Rob,L,0.5,7.17,1.434,0.4302
87242-18006-IR,Lyon Ibert,libertkl@huffingtonpost.com,+1 (408) 546-0790,623 Paget Crossing,Sunnyvale,United States,94089,No,PMV-54491-220,4/11/2019,L-M-0.2,2,Lib,M,0.2,4.365,2.1825,0.56745
36572-91896-PP,Reese Lidgey,rlidgeykm@vimeo.com,+1 (901) 276-4141,22 Northwestern Alley,Memphis,United States,38188,No,SKA-73676-005,10/29/2020,L-M-1,4,Lib,M,1,14.55,1.455,1.8915
25181-97933-UX,Tersina Castagne,tcastagnekn@wikia.com,+1 (407) 154-6967,403 Mifflin Pass,Orlando,United States,32868,No,TKH-62197-239,7/30/2020,A-D-0.5,3,Ara,D,0.5,5.97,1.194,0.5373
55374-03175-IA,Samuele Klaaassen,,+1 (313) 436-2249,52 2nd Road,Detroit,United States,48232,Yes,YXF-57218-272,3/15/2019,R-M-0.2,6,Rob,M,0.2,2.985,1.4925,0.1791
76948-43532-JS,Jordana Halden,jhaldenkp@comcast.net,+353 (278) 873-4395,70 Oriole Lane,Clones,Ireland,H23,No,PKJ-30083-501,12/27/2021,E-D-0.5,2,Exc,D,0.5,7.29,1.458,0.8019
24344-88599-PP,Hussein Olliff,holliffkq@sciencedirect.com,+353 (203) 716-7239,251 Shoshone Terrace,Stradbally,Ireland,Y34,No,WTT-91832-645,10/3/2019,A-M-1,3,Ara,M,1,11.25,1.125,1.0125
54462-58311-YF,Teddi Quadri,tquadrikr@opensource.org,+353 (789) 442-3189,35 Meadow Vale Circle,Ballina,Ireland,F26,Yes,TRZ-94735-865,2/5/2019,L-M-0.5,4,Lib,M,0.5,8.73,1.746,1.1349
90767-92589-LV,Felita Eshmade,feshmadeks@umn.edu,+1 (804) 531-4136,08 Shopko Park,Richmond,United States,23203,No,UDB-09651-780,8/31/2020,E-D-0.5,2,Exc,D,0.5,7.29,1.458,0.8019
27517-43747-YD,Melodie OIlier,moilierkt@paginegialle.it,+353 (675) 503-7567,146 Waxwing Point,Glasnevin,Ireland,D11,Yes,EHJ-82097-549,1/13/2021,R-D-0.2,2,Rob,D,0.2,2.685,1.3425,0.1611
77828-66867-KH,Hazel Iacopini,,+1 (682) 246-6139,7594 Hollow Ridge Road,Fort Worth,United States,76178,Yes,ZFR-79447-696,3/22/2021,R-M-0.5,1,Rob,M,0.5,5.97,1.194,0.3582
41054-59693-XE,Vinny Shoebotham,vshoebothamkv@redcross.org,+1 (212) 998-0802,93569 Hintze Way,Brooklyn,United States,11254,No,NUU-03893-975,1/17/2020,L-L-0.5,2,Lib,L,0.5,9.51,1.902,1.2363
26314-66792-VP,Bran Sterke,bsterkekw@biblegateway.com,+1 (682) 617-0470,0066 Hanover Avenue,Fort Worth,United States,76198,Yes,GVG-59542-307,7/2/2019,E-M-1,2,Exc,M,1,13.75,1.375,1.5125
69410-04668-MA,Simone Capon,scaponkx@craigslist.org,+1 (602) 619-0168,0616 Utah Parkway,Phoenix,United States,85053,No,YLY-35287-172,5/23/2022,A-D-0.5,5,Ara,D,0.5,5.97,1.194,0.5373
24972-55878-KX,Foster Constance,fconstancekz@ifeng.com,+1 (214) 388-6754,2236 Mitchell Trail,Dallas,United States,75287,No,KHZ-26264-253,7/20/2021,L-L-0.2,6,Lib,L,0.2,4.755,2.3775,0.61815
24972-55878-KX,Foster Constance,fconstancekz@ifeng.com,+1 (214) 388-6754,2236 Mitchell Trail,Dallas,United States,75287,No,UEA-72681-629,3/12/2021,A-L-2.5,3,Ara,L,2.5,29.785,1.1914,2.68065
24972-55878-KX,Foster Constance,fconstancekz@ifeng.com,+1 (214) 388-6754,2236 Mitchell Trail,Dallas,United States,75287,No,CVE-15042-481,1/1/2022,R-L-1,2,Rob,L,1,11.95,1.195,0.717
46296-42617-OQ,Fernando Sulman,fsulmanl0@washington.edu,+1 (828) 464-2678,45 Village Terrace,Asheville,United States,28805,Yes,AAQ-13644-699,6/3/2022,R-D-1,4,Rob,D,1,8.95,0.895,0.537
44494-89923-UW,Dorotea Hollyman,dhollymanl1@ibm.com,+1 (406) 851-1244,46861 Esker Avenue,Billings,United States,59112,Yes,LWL-68108-794,5/26/2020,A-D-0.5,3,Ara,D,0.5,5.97,1.194,0.5373
11621-09964-ID,Lorelei Nardoni,lnardonil2@hao123.com,,77724 Roxbury Road,Saint Louis,United States,63126,No,JQT-14347-517,7/26/2019,R-D-1,1,Rob,D,1,8.95,0.895,0.537
76319-80715-II,Dallas Yarham,dyarhaml3@moonfruit.com,+1 (816) 213-5248,689 8th Hill,Independence,United States,64054,Yes,BMM-86471-923,10/22/2020,L-D-2.5,1,Lib,D,2.5,29.785,1.1914,3.87205
91654-79216-IC,Arlana Ferrea,aferreal4@wikia.com,,5299 Springs Park,Greensboro,United States,27404,No,IXU-67272-326,12/24/2020,E-L-0.5,5,Exc,L,0.5,8.91,1.782,0.9801
56450-21890-HK,Chuck Kendrick,ckendrickl5@webnode.com,,74028 Hansons Crossing,Monroe,United States,71213,Yes,ITE-28312-615,9/6/2019,E-L-1,6,Exc,L,1,14.85,1.485,1.6335
40600-58915-WZ,Sharona Danilchik,sdanilchikl6@mit.edu,+44 (292) 975-0144,273 Nelson Parkway,Halton,United Kingdom,LS9,No,ZHQ-30471-635,4/8/2019,L-M-0.5,5,Lib,M,0.5,8.73,1.746,1.1349
66527-94478-PB,Sarajane Potter,,+1 (817) 389-2294,5 Hermina Drive,Fort Worth,United States,76129,No,LTP-31133-134,1/26/2022,A-L-0.5,3,Ara,L,0.5,7.77,1.554,0.6993
77154-45038-IH,Bobby Folomkin,bfolomkinl8@yolasite.com,+1 (701) 278-8412,2676 Alpine Lane,Fargo,United States,58122,Yes,ZVQ-26122-859,11/28/2019,A-L-2.5,6,Ara,L,2.5,29.785,1.1914,2.68065
08439-55669-AI,Rafferty Pursglove,rpursglovel9@biblegateway.com,+1 (214) 813-8745,4 Buena Vista Circle,Garland,United States,75044,Yes,MIU-01481-194,7/21/2019,R-M-1,6,Rob,M,1,9.95,0.995,0.597
08439-55669-AI,Rafferty Pursglove,rpursglovel9@biblegateway.com,+1 (214) 813-8745,4 Buena Vista Circle,Garland,United States,75044,Yes,MIU-01481-194,7/21/2019,A-L-0.5,2,Ara,L,0.5,7.77,1.554,0.6993
91509-62250-GN,Dalia Eburah,deburahld@google.co.jp,+44 (607) 596-3921,23 Summerview Place,Birmingham,United Kingdom,B12,No,EJA-79176-833,3/22/2020,R-M-2.5,6,Rob,M,2.5,22.885,0.9154,1.3731
83833-46106-ZC,Martie Brimilcombe,mbrimilcombele@cnn.com,,2260 Kinsman Junction,Springfield,United States,22156,No,AHQ-40440-522,9/18/2020,A-D-1,1,Ara,D,1,9.95,0.995,0.8955
19383-33606-PW,Suzanna Bollam,sbollamlf@list-manage.com,+1 (303) 746-0415,5 Buhler Center,Littleton,United States,80126,No,TID-21626-411,1/3/2019,R-L-0.5,3,Rob,L,0.5,7.17,1.434,0.4302
67052-76184-CB,Mellisa Mebes,,+1 (410) 273-2348,803 Crest Line Parkway,Baltimore,United States,21275,No,RSR-96390-187,9/29/2021,E-M-1,6,Exc,M,1,13.75,1.375,1.5125
43452-18035-DH,Alva Filipczak,afilipczaklh@ning.com,+353 (176) 447-3656,4847 Vera Crossing,Moycullen,Ireland,A41,No,BZE-96093-118,10/19/2021,L-M-0.2,2,Lib,M,0.2,4.365,2.1825,0.56745
88060-50676-MV,Dorette Hinemoor,,+1 (754) 336-4224,121 Union Point,Fort Lauderdale,United States,33345,Yes,LOU-41819-242,7/14/2022,R-M-1,2,Rob,M,1,9.95,0.995,0.597
89574-96203-EP,Rhetta Elnaugh,relnaughlj@comsenz.com,+1 (619) 728-2474,48 Randy Street,San Diego,United States,92191,Yes,FND-99527-640,7/19/2021,E-L-0.5,2,Exc,L,0.5,8.91,1.782,0.9801
12607-75113-UV,Jule Deehan,jdeehanlk@about.me,+1 (972) 327-1194,11217 Maywood Terrace,Dallas,United States,75216,No,ASG-27179-958,12/10/2021,A-M-0.5,3,Ara,M,0.5,6.75,1.35,0.6075
56991-05510-PR,Janella Eden,jedenll@e-recht24.de,,613 Merrick Way,Joliet,United States,60435,No,YKX-23510-272,3/17/2019,A-L-2.5,2,Ara,L,2.5,29.785,1.1914,2.68065
33269-10023-CO,Ugo Southerden,usoutherdenln@hao123.com,+1 (786) 490-0037,63 Holmberg Avenue,Clearwater,United States,34620,Yes,ZUR-55774-294,6/3/2020,L-D-1,6,Lib,D,1,12.95,1.295,1.6835
31245-81098-PJ,Verne Dunkerley,,+1 (763) 806-0186,5770 Crest Line Place,Minneapolis,United States,55441,No,FUO-99821-974,2/22/2020,E-M-1,3,Exc,M,1,13.75,1.375,1.5125
08946-56610-IH,Lacee Burtenshaw,lburtenshawlp@shinystat.com,+1 (678) 536-4251,8 Prentice Way,Lawrenceville,United States,30045,No,YVH-19865-819,11/9/2019,L-L-2.5,4,Lib,L,2.5,36.455,1.4582,4.73915
20260-32948-EB,Adorne Gregoratti,agregorattilq@vistaprint.com,+353 (773) 508-6581,27208 Maple Avenue,Malahide,Ireland,K36,No,NNF-47422-501,3/7/2020,E-L-0.2,6,Exc,L,0.2,4.455,2.2275,0.49005
31613-41626-KX,Chris Croster,ccrosterlr@gov.uk,+1 (813) 621-3097,9 Brickson Park Street,Tampa,United States,33673,Yes,RJI-71409-490,4/26/2021,L-M-0.5,5,Lib,M,0.5,8.73,1.746,1.1349
75961-20170-RD,Graeme Whitehead,gwhiteheadls@hp.com,,39 Pawling Place,Nashville,United States,37240,No,UZL-46108-213,11/11/2021,L-L-1,2,Lib,L,1,15.85,1.585,2.0605
72524-06410-KD,Haslett Jodrelle,hjodrellelt@samsung.com,+1 (305) 334-0992,9 Macpherson Avenue,Miami,United States,33175,No,AOX-44467-109,6/15/2021,A-D-2.5,1,Ara,D,2.5,22.885,0.9154,2.05965
01841-48191-NL,Cam Jewster,cjewsterlu@moonfruit.com,+1 (937) 925-7390,24010 Sunnyside Drive,Dayton,United States,45426,Yes,FSA-98650-921,2/28/2020,L-L-0.5,2,Lib,L,0.5,9.51,1.902,1.2363
01841-48191-NL,Cam Jewster,cjewsterlu@moonfruit.com,+1 (937) 925-7390,24010 Sunnyside Drive,Dayton,United States,45426,Yes,TZD-67261-174,2/27/2020,E-D-2.5,1,Exc,D,2.5,27.945,1.1178,3.07395
98918-34330-GY,Beryl Osborn,,+1 (312) 648-4940,71 Donald Trail,Chicago,United States,60686,Yes,TBU-64277-625,4/19/2021,E-M-1,6,Exc,M,1,13.75,1.375,1.5125
51497-50894-WU,Kaela Nottram,knottramlw@odnoklassniki.ru,+353 (549) 358-7019,5 Moulton Court,Arklow,Ireland,Y14,Yes,TYP-85767-944,7/29/2022,R-M-2.5,2,Rob,M,2.5,22.885,0.9154,1.3731
98636-90072-YE,Nobe Buney,nbuneylx@jugem.jp,+1 (510) 973-7084,7 Anzinger Parkway,Richmond,United States,94807,No,GTT-73214-334,1/20/2019,A-L-1,6,Ara,L,1,12.95,1.295,1.1655
47011-57815-HJ,Silvan McShea,smcshealy@photobucket.com,+1 (360) 578-2262,017 Loeprich Trail,Olympia,United States,98506,No,WAI-89905-069,2/21/2022,A-L-0.5,3,Ara,L,0.5,7.77,1.554,0.6993
61253-98356-VD,Karylin Huddart,khuddartlz@about.com,+1 (214) 931-4518,831 Meadow Valley Way,Arlington,United States,76011,Yes,OJL-96844-459,5/3/2020,L-L-0.2,5,Lib,L,0.2,4.755,2.3775,0.61815
96762-10814-DA,Jereme Gippes,jgippesm0@cloudflare.com,+44 (185) 319-5850,47392 Spenser Trail,Twyford,United Kingdom,LE14,Yes,VGI-33205-360,3/21/2019,L-M-0.5,6,Lib,M,0.5,8.73,1.746,1.1349
63112-10870-LC,Lukas Whittlesee,lwhittleseem1@e-recht24.de,+1 (540) 413-9605,720 Victoria Parkway,Roanoke,United States,24009,No,PCA-14081-576,6/13/2019,R-L-0.2,5,Rob,L,0.2,3.585,1.7925,0.2151
21403-49423-PD,Gregorius Trengrove,gtrengrovem2@elpais.com,+1 (516) 513-7620,0862 Farwell Avenue,New Hyde Park,United States,11044,No,SCS-67069-962,6/5/2020,A-L-2.5,5,Ara,L,2.5,29.785,1.1914,2.68065
29581-13303-VB,Wright Caldero,wcalderom3@stumbleupon.com,+1 (714) 117-5483,5933 Graceland Way,Anaheim,United States,92825,No,BDM-03174-485,3/16/2019,R-L-0.5,4,Rob,L,0.5,7.17,1.434,0.4302
86110-83695-YS,Merell Zanazzi,,+1 (606) 824-3445,4 Memorial Place,Lexington,United States,40596,No,UJV-32333-364,12/3/2021,L-L-0.5,1,Lib,L,0.5,9.51,1.902,1.2363
80454-42225-FT,Jed Kennicott,jkennicottm5@yahoo.co.jp,+1 (813) 579-8389,2 Holy Cross Pass,Tampa,United States,33673,No,FLI-11493-954,7/9/2022,A-L-0.5,4,Ara,L,0.5,7.77,1.554,0.6993
29129-60664-KO,Guenevere Ruggen,gruggenm6@nymag.com,+1 (408) 211-2306,67 Mendota Hill,San Jose,United States,95138,Yes,IWL-13117-537,4/29/2020,R-D-0.2,3,Rob,D,0.2,2.685,1.3425,0.1611
63025-62939-AN,Gonzales Cicculi,,,63861 Bunting Road,Washington,United States,20470,Yes,OAM-76916-748,1/27/2022,E-D-1,3,Exc,D,1,12.15,1.215,1.3365
49012-12987-QT,Man Fright,mfrightm8@harvard.edu,+353 (955) 108-0675,27242 Fordem Crossing,Daingean,Ireland,E91,No,UMB-11223-710,2/13/2021,R-D-0.2,6,Rob,D,0.2,2.685,1.3425,0.1611
50924-94200-SQ,Boyce Tarte,btartem9@aol.com,+1 (360) 927-6561,084 Reindahl Park,Olympia,United States,98506,Yes,LXR-09892-726,7/13/2020,R-D-2.5,2,Rob,D,2.5,20.585,0.8234,1.2351
15673-18812-IU,Caddric Krzysztofiak,ckrzysztofiakma@skyrock.com,+1 (972) 782-4187,6 Dayton Alley,Mesquite,United States,75185,No,QXX-89943-393,3/12/2020,R-D-0.2,4,Rob,D,0.2,2.685,1.3425,0.1611
52151-75971-YY,Darn Penquet,dpenquetmb@diigo.com,,19199 Mariners Cove Avenue,Sacramento,United States,94207,No,WVS-57822-366,5/4/2020,E-M-2.5,4,Exc,M,2.5,31.625,1.265,3.47875
19413-02045-CG,Jammie Cloke,,+44 (540) 353-5754,844 Lawn Drive,Newton,United Kingdom,NG34,No,CLJ-23403-689,4/3/2021,R-L-1,2,Rob,L,1,11.95,1.195,0.717
98185-92775-KT,Chester Clowton,,+1 (763) 691-6777,15196 Pleasure Court,Monticello,United States,55590,No,XNU-83276-288,6/1/2022,R-M-0.5,1,Rob,M,0.5,5.97,1.194,0.3582
86991-53901-AT,Kathleen Diable,,,81 Arapahoe Circle,Kinloch,United Kingdom,PH43,Yes,YOG-94666-679,2/14/2021,L-D-0.2,2,Lib,D,0.2,3.885,1.9425,0.50505
78226-97287-JI,Koren Ferretti,kferrettimf@huffingtonpost.com,+353 (526) 215-2582,372 Northland Street,Balrothery,Ireland,K32,No,KHG-33953-115,12/13/2021,L-D-0.5,3,Lib,D,0.5,7.77,1.554,1.0101
40560-18556-YE,Chaddie Bennie,,+1 (915) 204-2588,935 Lawn Circle,El Paso,United States,79934,Yes,HBH-64794-080,2/8/2021,R-D-0.2,3,Rob,D,0.2,2.685,1.3425,0.1611
40780-22081-LX,Alberta Balsdone,abalsdonemi@toplist.cz,+1 (863) 490-5370,3 Kings Plaza,Largo,United States,34643,No,CNJ-56058-223,8/11/2020,L-L-0.5,3,Lib,L,0.5,9.51,1.902,1.2363
01603-43789-TN,Brice Romera,bromeramj@list-manage.com,+353 (640) 110-9801,2311 Eastlawn Plaza,Foxrock,Ireland,D04,Yes,KHO-27106-786,10/10/2020,A-M-1,6,Ara,M,1,11.25,1.125,1.0125
01603-43789-TN,Brice Romera,bromeramj@list-manage.com,+353 (640) 110-9801,2311 Eastlawn Plaza,Foxrock,Ireland,D04,Yes,KHO-27106-786,10/10/2020,L-D-2.5,6,Lib,D,2.5,29.785,1.1914,3.87205
75419-92838-TI,Conchita Bryde,cbrydeml@tuttocitta.it,+1 (405) 497-2199,74 Crowley Plaza,Oklahoma City,United States,73179,Yes,YAC-50329-982,12/8/2020,E-M-2.5,1,Exc,M,2.5,31.625,1.265,3.47875
96516-97464-MF,Silvanus Enefer,senefermm@blog.com,+1 (202) 877-3473,52 Carey Plaza,Washington,United States,20051,No,VVL-95291-039,4/18/2019,E-L-0.2,2,Exc,L,0.2,4.455,2.2275,0.49005
90285-56295-PO,Lenci Haggerstone,lhaggerstonemn@independent.co.uk,+1 (770) 779-0007,52441 Evergreen Lane,Atlanta,United States,30351,No,VUT-20974-364,1/4/2021,R-M-0.5,6,Rob,M,0.5,5.97,1.194,0.3582
08100-71102-HQ,Marvin Gundry,mgundrymo@omniture.com,+353 (500) 164-9392,4 Harper Avenue,Castlebridge,Ireland,R14,No,SFC-34054-213,3/10/2019,L-L-0.5,4,Lib,L,0.5,9.51,1.902,1.2363
84074-28110-OV,Bayard Wellan,bwellanmp@cafepress.com,,7203 Main Crossing,Buffalo,United States,14276,No,UDS-04807-593,11/29/2019,L-D-0.5,2,Lib,D,0.5,7.77,1.554,1.0101
27930-59250-JT,Allis Wilmore,,+1 (713) 984-5207,94 Moulton Street,Houston,United States,77260,No,MHD-95615-696,2/7/2020,R-L-2.5,5,Rob,L,2.5,27.485,1.0994,1.6491
27930-59250-JT,Allis Wilmore,,+1 (713) 984-5207,94 Moulton Street,Houston,United States,77260,No,FWE-98471-488,7/19/2022,L-L-1,5,Lib,L,1,15.85,1.585,2.0605
27930-59250-JT,Allis Wilmore,,+1 (713) 984-5207,94 Moulton Street,Houston,United States,77260,No,UFZ-24348-219,9/7/2019,L-M-2.5,3,Lib,M,2.5,33.465,1.3386,4.35045
12747-63766-EU,Caddric Atcheson,catchesonmr@xinhuanet.com,+1 (202) 975-7723,1 Hovde Pass,Washington,United States,20470,Yes,RAU-17060-674,6/26/2020,L-L-0.2,1,Lib,L,0.2,4.755,2.3775,0.61815
83490-88357-LJ,Eustace Stenton,estentonms@google.it,+1 (512) 819-1430,8472 Graedel Circle,Austin,United States,78764,Yes,AOL-13866-711,2/14/2019,E-M-1,4,Exc,M,1,13.75,1.375,1.5125
53729-30320-XZ,Ericka Tripp,etrippmt@wp.com,+1 (602) 971-9708,4 4th Pass,Mesa,United States,85205,No,NOA-79645-377,11/9/2020,R-D-0.5,5,Rob,D,0.5,5.37,1.074,0.3222
50384-52703-LA,Lyndsey MacManus,lmacmanusmu@imdb.com,+1 (912) 191-6620,9 Springs Crossing,Savannah,United States,31416,No,KMS-49214-806,4/30/2019,E-L-2.5,4,Exc,L,2.5,34.155,1.3662,3.75705
53864-36201-FG,Tess Benediktovich,tbenediktovichmv@ebay.com,+1 (505) 523-8113,1068 Sutherland Plaza,Albuquerque,United States,87140,Yes,ABK-08091-531,10/30/2020,L-L-1,3,Lib,L,1,15.85,1.585,2.0605
70631-33225-MZ,Correy Bourner,cbournermw@chronoengine.com,,6058 Lunder Junction,Charlotte,United States,28299,Yes,GPT-67705-953,11/12/2019,A-M-0.2,5,Ara,M,0.2,3.375,1.6875,0.30375
08023-52962-ET,Kandy Heddan,kheddanmy@icq.com,+1 (850) 796-6812,6234 Heath Court,Pensacola,United States,32575,Yes,MPQ-23421-608,3/28/2021,E-M-0.5,5,Exc,M,0.5,8.25,1.65,0.9075
41899-00283-VK,Ibby Charters,ichartersmz@abc.net.au,+1 (202) 710-9776,9435 Troy Circle,Washington,United States,20470,No,NLI-63891-565,12/10/2021,E-M-0.2,5,Exc,M,0.2,4.125,2.0625,0.45375
39011-18412-GR,Adora Roubert,aroubertn0@tmall.com,+1 (772) 366-6549,27591 Michigan Place,Port Saint Lucie,United States,34985,Yes,HHF-36647-854,11/5/2021,A-D-2.5,6,Ara,D,2.5,22.885,0.9154,2.05965
60255-12579-PZ,Hillel Mairs,hmairsn1@so-net.ne.jp,+1 (304) 834-9665,325 Forest Run Crossing,Huntington,United States,25705,No,SBN-16537-046,2/29/2020,A-D-0.2,1,Ara,D,0.2,2.985,1.4925,0.26865
80541-38332-BP,Helaina Rainforth,hrainforthn2@blog.com,+1 (215) 607-9440,132 New Castle Drive,Philadelphia,United States,19172,No,XZD-44484-632,8/6/2021,E-M-1,2,Exc,M,1,13.75,1.375,1.5125
80541-38332-BP,Helaina Rainforth,hrainforthn2@blog.com,+1 (215) 607-9440,132 New Castle Drive,Philadelphia,United States,19172,No,XZD-44484-632,8/6/2021,A-D-0.2,2,Ara,D,0.2,2.985,1.4925,0.26865
54798-14109-HC,Odelia Skerme,oskermen3@hatena.ne.jp,+1 (405) 615-0298,4 Tony Circle,Oklahoma City,United States,73167,Yes,JNA-21450-177,2/11/2022,A-D-1,3,Ara,D,1,9.95,0.995,0.8955
54798-14109-HC,Odelia Skerme,oskermen3@hatena.ne.jp,+1 (405) 615-0298,4 Tony Circle,Oklahoma City,United States,73167,Yes,DZI-35365-596,11/2/2021,E-M-0.2,2,Exc,M,0.2,4.125,2.0625,0.45375
54798-14109-HC,Odelia Skerme,oskermen3@hatena.ne.jp,+1 (405) 615-0298,4 Tony Circle,Oklahoma City,United States,73167,Yes,SFD-00372-284,7/19/2020,L-M-0.2,2,Lib,M,0.2,4.365,2.1825,0.56745
72778-50968-UQ,Isac Jesper,ijespern4@theglobeandmail.com,+1 (239) 918-0943,810 Sage Court,Naples,United States,34114,No,IKQ-39946-768,3/19/2021,R-M-1,6,Rob,M,1,9.95,0.995,0.597
23941-30203-MO,Lenette Dwerryhouse,ldwerryhousen5@gravatar.com,+1 (682) 812-1698,2 Wayridge Court,Fort Worth,United States,76105,Yes,KMB-95211-174,4/16/2021,R-D-2.5,4,Rob,D,2.5,20.585,0.8234,1.2351
96434-50068-DZ,Nadeen Broomer,nbroomern6@examiner.com,+1 (402) 219-2018,51 Straubel Terrace,Omaha,United States,68117,No,QWY-99467-368,11/6/2020,A-D-2.5,1,Ara,D,2.5,22.885,0.9154,2.05965
